-4.60000000e-05  7.98533752e-01 -4.60000000e-05  1.02853375e+00 
-4.50000000e-05  8.00306414e-01 -4.50000000e-05  1.02530641e+00 
-4.40000000e-05  8.02072653e-01 -4.40000000e-05  1.02207265e+00 
-4.30000000e-05  8.03832527e-01 -4.30000000e-05  1.01883253e+00 
-4.20000000e-05  8.05586094e-01 -4.20000000e-05  1.01558609e+00 
-4.10000000e-05  8.07333413e-01 -4.10000000e-05  1.01233341e+00 
-4.00000000e-05  8.09074546e-01 -4.00000000e-05  1.00907455e+00 
-3.90000000e-05  8.10809554e-01 -3.90000000e-05  1.00580955e+00 
-3.80000000e-05  8.12538498e-01 -3.80000000e-05  1.00253850e+00 
-3.70000000e-05  8.14261444e-01 -3.70000000e-05  9.99261444e-01 
-3.60000000e-05  8.15978454e-01 -3.60000000e-05  9.95978454e-01 
-3.50000000e-05  8.17689593e-01 -3.50000000e-05  9.92689593e-01 
-3.40000000e-05  8.19394928e-01 -3.40000000e-05  9.89394928e-01 
-3.30000000e-05  8.21094523e-01 -3.30000000e-05  9.86094523e-01 
-3.20000000e-05  8.22788446e-01 -3.20000000e-05  9.82788446e-01 
-3.10000000e-05  8.24476764e-01 -3.10000000e-05  9.79476764e-01 
-3.00000000e-05  8.26159544e-01 -3.00000000e-05  9.76159544e-01 
-2.90000000e-05  8.27836853e-01 -2.90000000e-05  9.72836853e-01 
-2.80000000e-05  8.29508761e-01 -2.80000000e-05  9.69508761e-01 
-2.70000000e-05  8.31175334e-01 -2.70000000e-05  9.66175334e-01 
-2.60000000e-05  8.32836643e-01 -2.60000000e-05  9.62836643e-01 
-2.50000000e-05  8.34492756e-01 -2.50000000e-05  9.59492756e-01 
-2.40000000e-05  8.36143742e-01 -2.40000000e-05  9.56143742e-01 
-2.30000000e-05  8.37789669e-01 -2.30000000e-05  9.52789669e-01 
-2.20000000e-05  8.39430607e-01 -2.20000000e-05  9.49430607e-01 
-2.10000000e-05  8.41066626e-01 -2.10000000e-05  9.46066626e-01 
-2.00000000e-05  8.42697793e-01 -2.00000000e-05  9.42697793e-01 
-1.90000000e-05  8.44324178e-01 -1.90000000e-05  9.39324178e-01 
-1.80000000e-05  8.45945850e-01 -1.80000000e-05  9.35945850e-01 
-1.70000000e-05  8.47562877e-01 -1.70000000e-05  9.32562877e-01 
